Datetime,Latitude,Longitude,Message,Number of Records
10/31/2012 8:22:14 PM,39.2943,-76.6143,"1/60 of what they paid to the A-Rod disaster fund this year RTﾓ@BertDbacks: #Yankees will donate $500,000 to help NY with Hurricane Sandy.ﾔ",1
10/30/2012 1:30:42 AM,10000,10000,"1900 to hurricane sandy , please allow me to skip school .",1
10/31/2012 6:52:58 PM,39.0458,-76.6413,"+1 Loweﾒs to Donate $1 Million to Help Communities Affected by Hurricane Sandy MOORESVILLE, N.C.--(BUSINESS WIRE)--Loweﾒs To Donate $",1
11/1/2012 10:41:18 PM,35.8212,-90.6823,1 of many reasons that make @JasonFerruggia a freaking awesome dude. Selling TWO 12wk programs together for $10 to help hurricane victims,1
10/27/2012 5:02:42 AM,10000,10000,2005 100% of the revenues generated by Mardi Gras themed DVD Girls Gone Wild were donated to the victims of Hurricane Katrina @torwhore_44,1
11/5/2012 10:05:32 PM,41.6032,-73.0877,$23 million raised by Hurricane Sandy relief concert - http://t.co/AuNT4GqW http://t.co/tE0j9QFL,1
11/4/2012 10:35:43 PM,35.606,-77.3743,26th MEU Providing Post Hurricane Sandy Relief: Marines with the 26th MEU from North Carolina is providing post ... http://t.co/n7s7Mpgl,1
11/5/2012 9:52:49 AM,-25.2744,133.775,"""$36.5 trillion of \""""securities\"""" flood damaged by Hurricane Sandy - BFCSA Home http://t.co/BwIJV0fR""",1
11/1/2012 2:27:18 AM,10000,10000,"4,246 people donated $232,457so far....lets keep it coming. #hurricane #sandy #relief",1
11/3/2012 9:22:01 PM,36.9741,-122.031,50% of my commissions to #RedCross Hurricane #Sandy #Relief Fund http://t.co/ADtAB23p  &lt;pls RT #art #photos #beauty,1
11/5/2012 12:56:30 AM,40.0156,-74.5936,621st CRW supports AZANG with Hurricane Sandy relief efforts http://t.co/twMkJUnj,1
11/2/2012 9:34:48 PM,10000,10000,"62,370 gallons of water from the #NYCMarathon course will most likely be redirected to hurricane relief efforts.#goodchoice",1
10/29/2012 12:04:31 AM,10000,10000,6 to 11 feet storm surge expected in NY/NJ coastline #hurricane #sandy,1
11/1/2012 8:00:55 PM,35.4628,-86.8063,"""\""""@ABC11_WTVD: Disney donates $2M to Hurricane Sandy relief http://t.co/0UFXcGz6\""""#way 2 step up 2 the plate,  Disney""",1
11/3/2012 9:43:19 AM,19.8987,-155.666,"""ABC & Disney Designate \""""Day of Giving\"""" for Hurricane Sandy Victims http://t.co/iub1KrY8""",1
11/1/2012 8:16:40 AM,10000,10000,@ABC  It's time for the candidates to stop spending millions on the campaign and give that money to help the victims of hurricane sandy,1
11/1/2012 6:28:28 PM,10000,10000,"[abc-mon] Walt Disney Co. Donates $2 Million to Hurricane Sandy Relief, Recovery: The Walt Disney Company today ... http://t.co/mnyauW5S",1
10/31/2012 6:54:05 PM,40.4447,-79.9737,"""About time they do something good with their money.. \""""@MLB: The @Yankees will donate $500,000 to aid with Hurricane Sandy relief efforts.\""""""",1
11/2/2012 2:03:43 PM,10000,10000,@ACPressACnews would someone from your newspaper would like to come on and talk about the hurricane?,1
11/3/2012 2:08:30 AM,10000,10000,@actionitemband you should contact @justkaitmusic to do a benefit show for a great cause for Hurricane Sandy relief efforts&lt;3,1
11/5/2012 6:42:00 AM,10000,10000,Adam Levine Lends a Helping Poster for Hurricane Sandy Relief: Adam Levine offers his help to The Voice contesta... http://t.co/KOLvWbzh,1
11/5/2012 6:31:31 AM,10000,10000,Adam Levine Lends a Helping Poster for Hurricane Sandy Relief http://t.co/QgvEOR9M,1
11/6/2012 12:23:37 AM,10000,10000,Adam Levine Urges El Lay To Donate To Hurricane Sandy Relief! http://t.co/xq1Aw9Q4 Via Perez #2DBF,1
11/6/2012 11:30:57 PM,10000,10000,"@AdamSchefter: Giants announced today that they are donating $500,000 to help victims of Hurricane Sandy.",1
11/3/2012 12:43:11 AM,41.878,-93.0977,"""\""""@AdamSchefter: Vikings and the Wilf family are pledging $100,000 to support Hurricane Sandy storm recovery efforts.\"""" Best team ever""",1
11/4/2012 10:58:50 PM,34.544,-91.9691,Adopt NY - The Adopt NY Hurricane Sandy Relief effort is going strong! There has been an outpouring of support... http://t.co/GzvOxFh0,1
11/3/2012 1:38:02 AM,10000,10000,Aerosmith rockin it at the Hurricane Sandy relief concert,1
11/1/2012 5:08:23 PM,39.9132,-74.5707,affected by Hurricane Sandy. Check out our blog at http://t.co/QXeul0ES for more info,1
10/31/2012 4:00:06 AM,40.7561,-73.987,"After Hurricane #Sandy, faith-based organizations mobilize to help victims http://t.co/lUg6L7qY",1
11/2/2012 5:42:18 AM,10000,10000,@ag_conservative politicizing Hurricane Sandy much? Now targeting the Red Cross based on the stupid Molinaro comments? Tuesday ...Tuesday,1
11/2/2012 3:22:58 PM,10000,10000,A gift from Paul Ryan to the Hurricane Sandy victims... http://t.co/4nXetKJN,1
10/29/2012 5:24:13 PM,10000,10000,A good one to keep track of: Hurricane Sandy relief resources (UPDATE) http://t.co/jcBa8edF,1
11/2/2012 10:33:47 PM,40.7561,-73.987,a great org: Broadway Cares/Equity Fights AIDS Makes a Major Donation to Hurricane Relief Efforts http://t.co/ZmymtXPz v,1
11/3/2012 2:02:13 PM,43.0621,-89.4008,"A great player and a great man. RT @SI_PeterKing: Charles Woodson, you are a gem. Woodson donated $100,000 to hurricane relief.",1
11/7/2012 10:24:20 PM,38.906,-77.0334,.@Airbnb Partners With http://t.co/p9gDxpjB To Provide Free Housing For #Hurricane #Sandy Victims http://t.co/TepRLjUK via @techcrunch,1
11/5/2012 9:44:00 PM,40.7561,-73.987,Albany Marine Base ships supplies for hurricane relief effort - WALB-TV: Albany Marine Base ships supplies for h... http://t.co/tAzDrspN,1
11/4/2012 3:25:39 AM,10000,10000,All prays to families on east coast that was effected by hurricane Sandy! S/O to #TeamIamRicosauvey for donating to Red Cross!!!,1
11/2/2012 10:51:35 PM,42.8869,-78.8779,All profits received on our web store this weekend will be donated to help relieve the devastation that Hurricane... http://t.co/fwjLFs63,1
10/31/2012 2:36:23 PM,10000,10000,All You Need to Know to Help Out Hurricane Sandy Victims: Two days after Hurricane Sandy ripped through the East... http://t.co/5CIVchzm,1
10/31/2012 3:12:55 AM,32.0823,-81.0965,"Also guys if you want to help out with hurricane relief, DO NOT donate to the Salvation Army. They're known for homophobic practices.",1
11/5/2012 1:06:14 AM,45.2473,-93.4554,"Also, @LindsayGuentzel did an amazing job organizing the Red Cross/Hurricane Sandy fundraiser at Stella's. Good times.",1
10/29/2012 12:59:11 PM,10000,10000,Amsterdam ave. and 173rd st. (9/29/2012 @ 8:45am) #frankenstorm #stormwatch #hurricanes @ Washington Heights http://t.co/wcKn6XGn,1
11/3/2012 5:03:59 PM,33.4483,-112.074,Amy just donated to Disaster Relief through the American Red Cross. Our thoughts and prayers are with those affected by Hurricane Sandy.,1
11/5/2012 8:15:34 PM,40.6063,-74.2807,An amazing community to be part of. MT @rahwayarts: Rahway Residents Donate Hundreds Of Items To Help Hurricane Victimshttp://t.co/X1Tt7M9C,1
11/4/2012 7:34:25 PM,35.2314,-80.8458,Andrea and I just donated to Samaritan's Purse for Hurricane Sandy relief. Will you consider joining us? More info here http://t.co/zvUkejyq,1
11/2/2012 4:31:46 PM,10000,10000,@AndrewClaudio and Donald Trump has already donated 1.5 million to the city after hurricane,1
11/5/2012 7:57:31 PM,10000,10000,and to justify for romney campaigning while obama went to help hurricane victims was b/c it will make him look bad and hes not president tf?,1
11/3/2012 12:12:00 AM,37.6513,-91.8612,An interactive map of Hurricane Sandy relief efforts from the American Red Cross. http://t.co/SJmD4JRz,1
11/4/2012 12:54:56 AM,10000,10000,"ANYWAYS, if you want to donate cute clothes to the hurricane victims plz donate to me cuz my house blew away and yea I'm using african wifi",1
11/1/2012 11:48:02 AM,53.5409,-113.494,Apple Adds Donation Portal To The iTunes For The Hurricane Sandy Victims http://t.co/J9YwHooi,1
11/2/2012 6:51:42 PM,1.3198,103.849,Are NY officials wrong for continuing the marathon race vs using the same resources to help the victims of hurricane sandy?,1
11/4/2012 4:35:21 PM,10000,10000,"A responsible corporate citizen: MAZDA DONATES $100,000 TO AMERICAN RED CROSS FOR HURRICANE SANDY RELIEF EFFORTS http://t.co/93sovwOj",1
11/1/2012 4:03:45 PM,10000,10000,Around NY & in need of a post-hurricane pick me up?\\Join us for a Food & Wine tasting this sunday! $45 (1/3 of... http://t.co/smuUAPFW,1
11/6/2012 10:06:34 AM,10000,10000,#Arte #Kunst #Art hurricane sandy relief t-shirt - I still love NY by sebastian errazuriz: influenced by the wat... http://t.co/h91U50Cv,1
11/5/2012 4:55:28 PM,40.8672,-73.9213,Art for Sandy Relief: Bid on cool art to help hurricane victims http://t.co/5wZM0387 via @robot6,1
11/2/2012 9:41:59 PM,10000,10000,"atlanticinfocus: From Update #1 to Hurricane Sandy in Photos, one of 30 photos so far. Here, a sailboat smashﾅ http://t.co/Ak8zhBsb",1
10/31/2012 4:54:10 PM,10000,10000,Atta boys. @USBSF: Here are @BOBSLEDR and @DRobUSA with the FDNY while in NYC for Hurricane Sandy relief. http://t.co/1EmTqbPK,1
11/1/2012 6:54:36 PM,10000,10000,#attackwatch Staten Island Borough President Calls Red Cross Hurricane Relief ﾑAn Absolute Disgra... http://t.co/w0J6bYMJ @BrianBrownNet,1
10/31/2012 8:59:52 PM,41.8719,12.5674,AT&T and T-Mobile open up networks for victims of Hurricane Sandy: It isnﾒt often we get the chance to w... http://t.co/pr0aJroq #GOOGLE,1
11/5/2012 5:39:44 PM,34.0522,-118.243,ATTN TRISTATE! Please text WHERE to 877877 to find out if your polling place has changed due to Hurricane Sandy. #Vote,1
11/3/2012 7:25:07 PM,10000,10000,At work. So sad how many people have  said NO to donating to The Red Cross Disaster Fund for Hurricane Sandy.\Hope a tree falls on your car,1
11/5/2012 1:16:23 PM,32.7811,-96.7971,Author to Donate Book Proceeds to Red Cross Hurricane Sandy Relief Fund...,1
10/31/2012 10:04:06 PM,10000,10000,"#AUTOHEADLINES Mercedes-Benz USA Donates $1,000,000 To The American Red Cross For Hurricane Sandy Relief Effort:... http://t.co/ILe32zfV",1
11/3/2012 11:00:10 AM,40.1441,-75.0052,Automakers are helping with Hurricane Sandy relief efforts: http://t.co/py3W5Xrz,1
11/5/2012 1:44:06 PM,10000,10000,"A week after Sandy,Marines land in Staten Island..Marines begin Hurricane Sandy relief work in Queens and Staten Island http://t.co/m8rpUmj6",1
11/5/2012 7:44:03 PM,10000,10000,"Awww love that guy @LisaNaomi ﾓ@Pressparty: SIMON COWELL donates $25,000 to hurricane Sandy appeal. http://t.co/sGBGkWyPﾔ",1
11/3/2012 7:53:51 PM,10000,10000,"""awwww..SO KIND OF ZINGA TO TURN OFF PLANT WITHER AS A FUTILE ATTEMPT TO \""""HELP\"""" VICTIMS OF HURRICANE SANDY!YOU MA... http://t.co/KJuKZC2T via""",1
11/5/2012 2:53:45 PM,42.3703,-71.1793,Ayalas Herbal Water Donates to Hurricane Sandy Relief http://t.co/k1VYuHUt,1
11/2/2012 7:29:48 PM,40.7867,-77.8582,@BakedLogic The marathon already is donating to hurricane relief efforts. See my previous tweets.,1
11/1/2012 10:28:17 PM,34.0522,-118.243,Balding Bigot Rush Limbaugh Calls Gov. Chris Christie A Fat Fool 4 wrkn w/ President Obama 2 Aid Hurricane Sandy Victims http://www...,1
11/1/2012 6:38:48 AM,10000,10000,"Bank of America, Wells Fargo contribute to Hurricane Sandy relief (Biz Journal): Share With Friends:  |  | Top N... http://t.co/f3uQ2YkH",1
11/3/2012 12:25:11 AM,34.7244,-92.2789,"""\""""Barack obama does not care about white people!\""""--steven tyler, 2012 Hurricane Sandy relief telethon""",1
11/5/2012 7:13:39 PM,10000,10000,Barbara Walters Donates $250000 To Hurricane Sandy Disaster Relief Efforts: Stephanopoulos then announced that h... http://t.co/BIawIcRR,1
11/5/2012 4:31:54 PM,10000,10000,"""Barbara Walters had to \""""stretch\"""" to give $250,000 to the hurricane relief. The only libra I cannot stand = Barbara Walters. #shutup""",1
11/4/2012 4:04:01 AM,36.1146,-115.173,"Barney's NY has already pledged a minimum of 50,000 30% of sales from Guilt City in NY are also being donated to Red Cross Hurricane relief",1
11/6/2012 12:40:20 AM,34.1067,-117.37,Barrack Obama stopped his campaign to help the people affected by Hurricane Sandy. He said that's more important than the campaign.,1
11/1/2012 10:41:38 PM,10000,10000,"Barrington, here's how we can help #Hurricane #Sandy survivors http://t.co/egGDKVUw",1
11/2/2012 3:36:01 PM,10000,10000,"BC/EFA Donates $250,000 to Hurricane Sandy Relief http://t.co/ApPehbiE via @sharethis",1
11/1/2012 3:02:33 AM,37.0902,-95.7129,Being #Barack #Obama: &quot;President Obama Tours Areas Damaged by Hurricane Sandy&quot; - http://t.co/CMgzs4NE,1
11/5/2012 7:22:15 PM,40.7561,-73.987,Belated Hurricane #Sandy relief headed to battered Caribbean islands - Photo of Haiti storm victims http://t.co/y3To7OWs,1
10/29/2012 8:24:06 PM,10000,10000,Bennett Center bubble appears to be damaged by Hurricane Sandy | http://t.co/CIiTxxoh http://t.co/kgpj8l8J,1
11/2/2012 3:28:16 PM,40.7867,-77.8582,Best of luck to our staff members traveling to New York today to help the @nypennleague teams affected by hurricane Sandy. #Sandy,1
11/3/2012 11:05:31 AM,10000,10000,@Bethenny :) Big Hearted Bethenny Frankel Donates $50k To Help Hurricane Sandy Victims | Radar Online http://t.co/kHuNFYaO via @sharethis,1
11/3/2012 6:05:38 AM,10000,10000,"Bethenny Frankel Donates $50,000 to Help Hurricane Sandy Victims http://t.co/y7q7pJLf",1
11/3/2012 12:59:16 AM,33.7545,-84.3897,"Bethenny Frankel Donates $50,000 to Red Cross to Help With Hurricane Sandy Relief - Yahoo! Movies http://t.co/ikyIAvXb",1
11/3/2012 10:29:44 PM,10000,10000,.@Bethenny Frankel Donates $50k To Help Victimes That Were In Hurricane Sandy! http://t.co/LXms42RS #RHONY &lt;Check It OUT!!,1
11/3/2012 1:25:33 AM,39.9516,-75.1638,"Bethenny Frankel Donates $50K To Hurricane Sandy Relief! What An Angel!!: And no, we... http://t.co/viSS7UKn #BethennyFrankel #MamaNature",1
11/3/2012 1:33:04 AM,34.098,-118.327,Bethenny Frankel Donates $50K To Hurricane Sandy Relief! What An Angel!! http://t.co/4kc10z0z,1
11/4/2012 9:33:58 AM,10000,10000,Beware #spam emails seeking donations for victims of Hurricane #Sandy :\http://t.co/O5PUMj1o\#EHN #security @AnonOpsSweden @Anon_Central,1
11/2/2012 9:32:02 PM,40.7561,-73.987,Big Ups to DWade and Jason Kidd for donating money from tonight's Knicks-Heat game to help in Hurricane Sandy relief.#NBA #Sandy,1
11/2/2012 1:25:19 PM,10000,10000,Billboard: Morning Fix: Big CMA Wins for Blake and Miranda; Alt J's Mercury Prize; Hurricane Sandy Relief http://t.co/9QD1XtVb,1
11/7/2012 10:57:16 PM,10000,10000,"Birdsnest's day of music targets Hurricane Sandy relief: Guitar Master Class, 3pm, Davidson College Sloan Music ... http://t.co/sUMobB3d",1
11/5/2012 5:00:38 AM,10000,10000,Bless the people in the remains of Hurricane Sandy &lt;3 My prayers are with you guyss! &lt;3 &lt;3 &lt;3 &lt;3 &lt;3,1
11/2/2012 11:53:24 AM,39.9622,-83.0007,Blood drives planned to help hurricane victims: Those who want to help the victims of Hurricane Sandy ... http://t.co/93j1l1KH #columbus,1
11/1/2012 2:31:02 PM,-118.036,33.8551,Blusky is in their way to the Northeast to help with the hurricane relief efforts.  Our thoughts are with them as... http://t.co/hCN2ruK9,1
11/4/2012 4:22:45 AM,10000,10000,#BMW Blog: Video: G-Power 1M V8 goes 0 to 314 km/h - German magazine Sport Auto tests the G-Power 1M Hurricane RS. S... http://t.co/VIeS4TLg,1
11/2/2012 9:14:17 PM,37.2869,-80.0529,BMW Donates $1 Million for Hurricane Relief http://t.co/hNiuXOJ5 #bmw,1
11/3/2012 7:35:38 AM,10000,10000,BMW Group contributes $1 million to the American Red Cross (@RedCross) for Hurricane Relief:http://t.co/tUycd4ZP #sandy #SandyVolunteer,1
11/3/2012 6:32:10 AM,10000,10000,"?BOB DYLAN?TRTR 1975 NIGHT OF THE HURRICANE 24K????4CD ?1,700 ??8??8? ??8 http://t.co/VyHhB2ez  ? ??????24K????4CD !!! ? ? BOB DYLAN ? THE ",1
10/30/2012 4:33:04 PM,11.1271,78.6569,Bollywood prays for Hurricane Sandy victims\http://t.co/KPpmbxHb,1
11/3/2012 12:22:04 AM,28.6353,77.225,@BonJovi heart warming performance on NBC for hurricane Sandy relief!,1
10/29/2012 1:23:22 PM,10000,10000,Both Obama and Romney should stop all campaign spending and donate rest of campaign funds to help hurricane victims.,1
11/5/2012 5:04:03 PM,40.7561,-73.987,Broadcasters make major donations to Hurricane #Sandy disaster relief efforts http://t.co/CsFCxpD0,1
11/3/2012 11:21:02 PM,41.2033,-77.1945,Broad Channel: Hurricane Sandy Relief http://t.co/UDZrmeQR,1
11/2/2012 9:01:01 PM,-37.8985,145.088,Broadway Cares/Equity Fights AIDS Donates $250000 to Hurricane Sandy ... - see  http://t.co/oyNw8ZMb,1
